1978, 7, 4.67
1978, 8, 4.45
1978, 9, 4.44
1978,10, 4.42
1978,11, 4.51
1978,12, 4.60
1979, 1, 4.82
1979, 2, 4.99
1979, 3, 4.69
1979, 4, 4.33
1979, 5, 4.28
1979, 6, 4.31
1979, 7, 4.30
1979, 8, 4.55
1979, 9, 4.69
1979,10, 4.79
1979,11, 4.68
1979,12, 4.56
1980, 1, 4.33
1980, 2, 4.31
1980, 3, 4.35
1980, 4, 4.27
1980, 5, 4.49
1980, 6, 4.80
1980, 7, 4.67
1980, 8, 4.24
1980, 9, 4.28
1980,10, 4.26
1980,11, 4.19
1980,12, 4.33
1981, 1, 4.33
1981, 2, 4.69
1981, 3, 4.97
1981, 4, 4.56
1981, 5, 4.32
1981, 6, 4.45
1981, 7, 4.35
1981, 8, 4.20
1981, 9, 4.40
1981,10, 4.38
1981,11, 4.70
1981,12, 4.66
1982, 1, 4.44
1982, 2, 4.27
1982, 3, 4.35
1982, 4, 4.30
1982, 5, 4.30
1982, 6, 4.62
1982, 7, 4.74
1982, 8, 4.73
1982, 9, 4.32
1982,10, 4.23
1982,11, 4.30
1982,12, 4.42
1983, 1, 4.13
1983, 2, 4.19
1983, 3, 4.62
1983, 4, 4.78
1983, 5, 4.50
1983, 6, 4.27
1983, 7, 4.35
1983, 8, 4.27
1983, 9, 4.36
1983,10, 4.32
1983,11, 4.63
1983,12, 4.88
1984, 1, 4.61
1984, 2, 4.35
1984, 3, 4.38
1984, 4, 4.38
1984, 5, 4.53
1984, 6, 4.74
1984, 7, 4.87
1984, 8, 5.09
1984, 9, 5.24
1984,10, 4.54
1984,11, 4.58
1984,12, 4.83
1985, 1, 4.62
1985, 2, 4.62
1985, 3, 4.96
1985, 4, 5.35
1985, 5, 5.03
1985, 6, 4.71
1985, 7, 4.36
1985, 8, 4.53
1985, 9, 4.61
1985,10, 4.36
1985,11, 4.51
1985,12, 5.06
1986, 1, 5.26
1986, 2, 4.79
1986, 3, 4.57
1986, 4, 4.49
1986, 5, 4.57
1986, 6, 4.72
1986, 7, 4.84
1986, 8, 4.80
1986, 9, 5.07
1986,10, 5.03
1986,11, 4.56
1986,12, 4.56
1987, 1, 4.60
1987, 2, 4.56
1987, 3, 4.63
1987, 4, 4.71
1987, 5, 4.88
1987, 6, 4.92
1987, 7, 4.51
1987, 8, 4.23
1987, 9, 4.35
1987,10, 4.29
1987,11, 4.27
1987,12, 4.52
1988, 1, 4.65
1988, 2, 4.85
1988, 3, 4.69
1988, 4, 4.41
1988, 5, 4.29
1988, 6, 4.41
1988, 7, 4.38
1988, 8, 4.56
1988, 9, 4.79
1988,10, 5.03
1988,11, 4.90
1988,12, 4.70
1989, 1, 4.56
1989, 2, 4.49
1989, 3, 4.58
1989, 4, 4.54
1989, 5, 4.67
1989, 6, 4.86
1989, 7, 4.71
1989, 8, 4.40
1989, 9, 4.28
1989,10, 4.29
1989,11, 4.32
1989,12, 4.30
1990, 1, 4.34
1990, 2, 4.63
1990, 3, 4.89
1990, 4, 4.33
1990, 5, 4.14
1990, 6, 4.15
1990, 7, 3.96
1990, 8, 4.06
1990, 9, 4.53
1990,10, 4.57
1990,11, 4.72
1990,12, 4.71
1991, 1, 4.46
1991, 2, 4.42
1991, 3, 4.41
1991, 4, 4.43
1991, 5, 4.61
1991, 6, 4.79
1991, 7, 4.98
1991, 8, 4.76
1991, 9, 4.55
1991,10, 4.39
1991,11, 4.38
1991,12, 4.47
1992, 1, 4.23
1992, 2, 4.36
1992, 3, 4.72
1992, 4, 4.73
1992, 5, 4.30
1992, 6, 4.31
1992, 7, 4.43
1992, 8, 4.37
1992, 9, 4.33
1992,10, 4.43
1992,11, 4.64
1992,12, 4.95
1993, 1, 4.65
1993, 2, 4.49
1993, 3, 4.58
1993, 4, 4.48
1993, 5, 4.60
1993, 6, 4.81
1993, 7, 4.93
1993, 8, 5.15
1993, 9, 5.15
1993,10, 4.49
1993,11, 4.52
1993,12, 4.70
1994, 1, 4.47
1994, 2, 4.69
1994, 3, 4.87
1994, 4, 5.23
1994, 5, 5.16
1994, 6, 4.81
1994, 7, 4.52
1994, 8, 4.62
1994, 9, 4.68
1994,10, 4.50
1994,11, 4.60
1994,12, 4.90
1995, 1, 5.19
1995, 2, 4.82
1995, 3, 4.55
1995, 4, 4.55
1995, 5, 4.58
1995, 6, 4.53
1995, 7, 4.74
1995, 8, 4.83
1995, 9, 4.92
1995,10, 4.89
1995,11, 4.64
1995,12, 4.61
1996, 1, 4.61
1996, 2, 4.83
1996, 3, 4.68
1996, 4, 4.85
1996, 5, 5.03
1996, 6, 4.76
1996, 7, 4.45
1996, 8, 4.23
1996, 9, 4.14
1996,10, 4.08
1996,11, 4.17
1996,12, 4.29
1997, 1, 4.47
1997, 2, 4.73
1997, 3, 4.47
1997, 4, 4.12
1997, 5, 4.04
1997, 6, 4.14
1997, 7, 4.19
1997, 8, 4.33
1997, 9, 4.47
1997,10, 4.80
1997,11, 4.65
1997,12, 4.40
1998, 1, 4.30
1998, 2, 4.29
1998, 3, 4.41
1998, 4, 4.31
1998, 5, 4.48
1998, 6, 4.76
1998, 7, 4.71
1998, 8, 4.37
1998, 9, 4.26
1998,10, 4.26
1998,11, 4.27
1998,12, 4.47
1999, 1, 4.47
1999, 2, 4.67
1999, 3, 4.92
1999, 4, 4.57
1999, 5, 4.22
1999, 6, 4.27
1999, 7, 4.19
1999, 8, 4.11
1999, 9, 4.36
1999,10, 4.40
1999,11, 4.55
1999,12, 4.56
2000, 1, 4.31
2000, 2, 4.22
2000, 3, 4.41
2000, 4, 4.38
2000, 5, 4.47
2000, 6, 4.78
2000, 7, 4.77
2000, 8, 4.63
2000, 9, 4.36
2000,10, 4.21
2000,11, 4.21
2000,12, 4.37
2001, 1, 4.11
2001, 2, 4.14
2001, 3, 4.44
2001, 4, 4.65
2001, 5, 4.30
2001, 6, 3.99
2001, 7, 4.19
2001, 8, 4.16
2001, 9, 4.14
2001,10, 4.28
2001,11, 4.42
2001,12, 4.72
2002, 1, 4.73
2002, 2, 4.48
2002, 3, 4.45
2002, 4, 4.52
2002, 5, 4.57
2002, 6, 4.67
2002, 7, 4.90
2002, 8, 5.19
2002, 9, 5.23
2002,10, 4.59
2002,11, 4.71
2002,12, 4.73
2003, 1, 4.56
2003, 2, 4.76
2003, 3, 4.81
2003, 4, 4.80
2003, 5, 5.13
2003, 6, 4.92
2003, 7, 4.50
2003, 8, 4.70
2003, 9, 4.78
2003,10, 4.42
2003,11, 4.69
2003,12, 5.01
2004, 1, 5.19
2004, 2, 4.73
2004, 3, 4.52
2004, 4, 4.44
2004, 5, 4.40
2004, 6, 4.49
2004, 7, 4.59
2004, 8, 4.70
2004, 9, 4.75
2004,10, 4.69
2004,11, 4.39
2004,12, 4.28
2005, 1, 4.26
2005, 2, 4.41
2005, 3, 4.47
2005, 4, 4.55
2005, 5, 4.77
2005, 6, 4.81
2005, 7, 4.28
2005, 8, 4.13
2005, 9, 4.30
2005,10, 4.10
2005,11, 4.15
2005,12, 4.43
2006, 1, 4.53
2006, 2, 4.70
2006, 3, 4.44
2006, 4, 4.25
2006, 5, 4.20
2006, 6, 4.14
2006, 7, 4.15
2006, 8, 4.32
2006, 9, 4.53
2006,10, 4.64
2006,11, 4.50
2006,12, 4.23
2007, 1, 4.24
2007, 2, 4.24
2007, 3, 4.33
2007, 4, 4.33
2007, 5, 4.62
2007, 6, 4.79
2007, 7, 4.78
2007, 8, 4.42
2007, 9, 4.15
2007,10, 4.17
2007,11, 4.22
2007,12, 4.12
2008, 1, 4.22
2008, 2, 4.44
2008, 3, 4.65
2008, 4, 4.46
2008, 5, 4.14
2008, 6, 4.03
2008, 7, 4.12
2008, 8, 3.95
2008, 9, 4.18
2008,10, 4.41
2008,11, 4.58
2008,12, 4.62
2009, 1, 4.38
2009, 2, 4.33
2009, 3, 4.33
2009, 4, 4.40
2009, 5, 4.47
2009, 6, 4.74
2009, 7, 4.96
2009, 8, 4.80
2009, 9, 4.38
2009,10, 4.28
2009,11, 4.41
2009,12, 4.39
2010, 1, 4.10
2010, 2, 4.38
2010, 3, 4.76
2010, 4, 4.86
2010, 5, 4.54
2010, 6, 4.39
2010, 7, 4.42
2010, 8, 4.38
2010, 9, 4.40
2010,10, 4.53
2010,11, 4.96
2010,12, 5.40
2011, 1, 5.05
2011, 2, 4.90
2011, 3, 5.03
2011, 4, 4.96
2011, 5, 5.06
2011, 6, 5.23
2011, 7, 5.58
2011, 8, 5.62
2011, 9, 5.49
2011,10, 5.07
2011,11, 4.98
2011,12, 5.09
2012, 1, 5.05
2012, 2, 5.20
2012, 3, 5.33
2012, 4, 5.50
2012, 5, 5.29
2012, 6, 5.01
2012, 7, 4.80
2012, 8, 4.86
2012, 9, 4.87
2012,10, 4.63
2012,11, 4.75
2012,12, 4.98
2013, 1, 5.18
2013, 2, 4.86
2013, 3, 4.66
2013, 4, 4.67
2013, 5, 4.61
2013, 6, 4.74
2013, 7, 4.85
2013, 8, 4.85
2013, 9, 5.05
2013,10, 4.95
2013,11, 4.45
2013,12, 4.56
2014, 1, 4.60
2014, 2, 4.53
2014, 3, 4.70
2014, 4, 4.78
2014, 5, 4.85
2014, 6, 4.94
2014, 7, 4.55
2014, 8, 4.29
2014, 9, 4.41
2014,10, 4.30
2014,11, 4.37
2014,12, 4.56
2015, 1, 4.62
2015, 2, 4.74
2015, 3, 4.51
2015, 4, 4.26
2015, 5, 4.18
2015, 6, 4.28
2015, 7, 4.32
2015, 8, 4.44
2015, 9, 4.51
2015,10, 4.66
2015,11, 4.47
2015,12, 4.11
2016, 1, 4.14
2016, 2, 4.19
2016, 3, 4.24
2016, 4, 4.31
2016, 5, 4.54
2016, 6, 4.66
2016, 7, 4.44
2016, 8, 4.18
2016, 9, 3.94
2016,10, 3.86
2016,11, 3.93
2016,12, 4.00
2017, 1, 4.01
2017, 2, 4.31
2017, 3, 4.53
2017, 4, 4.19
2017, 5, 3.92
2017, 6, 4.02
2017, 7, 3.92
2017, 8, 3.84
2017, 9, 4.17
2017,10, 4.23
2017,11, 4.35
2017,12, 4.33
2018, 1, 4.07
2018, 2, 4.00
2018, 3, 4.04
2018, 4, 4.22
2018, 5, 4.32
2018, 6, 4.48
2018, 7, 4.65
2018, 8, 4.57
2018, 9, 4.16
2018,10, 4.10
2018,11, 4.21
2018,12, 4.21
2019, 1, 4.02
2019, 2, 4.25
2019, 3, 4.55
2019, 4, 4.55
2019, 5, 4.31
2019, 6, 4.12
2019, 7, 4.06
2019, 8, 4.21
2019, 9, 4.14
2019,10, 4.09
2019,11, 4.39
2019,12, 4.57
2020, 1, 4.37
2020, 2, 4.27
2020, 3, 4.36
2020, 4, 4.38
2020, 5, 4.59
2020, 6, 4.75
2020, 7, 5.00
2020, 8, 5.03
2020, 9, 4.92
2020,10, 4.55
2020,11, 4.56
2020,12, 4.54
2021, 1, 4.48
2021, 2, 4.58
2021, 3, 4.67
2021, 4, 4.97
2021, 5, 4.98
2021, 6, 4.50
2021, 7, 4.25
2021, 8, 4.61
2021, 9, 4.50
2021,10, 4.38
2021,11, 4.58
2021,12, 4.84
2022, 1, 5.06
2022, 2, 4.76
2022, 3, 4.53
2022, 4, 4.56
2022, 5, 4.68
2022, 6, 4.60
2022, 7, 4.76
2022, 8, 5.05
2022, 9, 5.08
2022,10, 4.94
2022,11, 4.70
2022,12, 4.59
2023, 1, 4.57
2023, 2, 4.69
2023, 3, 4.70
2023, 4, 4.91
2023, 5, 5.06
2023, 6, 4.91
2023, 7, 4.60
2023, 8, 4.33
2023, 9, 4.44
2023,10, 4.44
2023,11, 4.33
2023,12, 4.43
2024, 1, 4.60
2024, 2, 4.67
2024, 3, 4.42
2024, 4, 4.16
2024, 5, 4.02
2024, 6, 3.98
2024, 7, 4.09
2024, 8, 4.19
2024, 9, 4.36
2024,10, 4.66
2024,11, 4.46
2024,12, 4.22
2025, 1, 4.27
